Siren_Siret;Campagne;Type_pile;Nature_pile;Tonnage;Departement;Origine_collecte;Date_creation;Date_modification
3,0731E+13;Collecte 2009;AUTOM;;0.0;38;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;39;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;39;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;39;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;40;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;40;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;40;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;41;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;41;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;41;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;42;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;42;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;42;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;43;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;43;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;43;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;44;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;44;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;44;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;45;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;45;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;45;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;46;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;46;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;46;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;47;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;47;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;47;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;48;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;48;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;48;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;49;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;49;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;49;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;50;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;50;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;50;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;51;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;51;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;51;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;52;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;52;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;52;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;53;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;53;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;53;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;54;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;54;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;54;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;55;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;55;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;55;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;56;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;56;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;56;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;57;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;57;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;57;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;58;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;58;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;58;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;59;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;59;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;59;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;60;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;60;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;60;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;61;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;61;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;61;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;62;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;62;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;62;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;63;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;63;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;63;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;64;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;64;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;64;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;65;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;65;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;65;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;66;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;66;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;66;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;67;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;67;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;67;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;68;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;68;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;68;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;69;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;69;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;69;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;70;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;70;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;70;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;71;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;71;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;71;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;72;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;72;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;72;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;73;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;73;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;73;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;74;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;74;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;74;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;75;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;75;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;75;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;76;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;76;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;76;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;77;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;77;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;77;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;78;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;78;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;78;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;79;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;79;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;79;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;80;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;80;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;80;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;81;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;81;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;81;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;82;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;82;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;82;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;83;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;83;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;83;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;84;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;84;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;84;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;85;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;85;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;85;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;86;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;86;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;86;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;87;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;87;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;87;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;88;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;88;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;88;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;89;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;89;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;89;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;90;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;90;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;90;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;91;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;91;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;91;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;92;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;92;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;92;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;93;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;93;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;93;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;94;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;94;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;94;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;95;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;95;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;95;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2A;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2A;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2A;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2B;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2B;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;2B;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;971;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;971;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;971;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;972;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;972;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;972;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;973;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;973;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;973;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;974;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;974;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;974;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;975;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;975;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;975;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;976;DISTR;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;976;COMM;2010-06-10T09:34:17;2010-06-10T09:34:17
3,0731E+13;Collecte 2009;AUTOM;;0.0;976;AUTR;2010-06-10T09:34:17;2010-06-10T09:34:17
4,02852E+13;Collecte 2009;AUTOM;;0.5;39;DISTR;2010-06-14T11:30:07;2010-06-14T11:30:07
4,02852E+13;Collecte 2009;AUTOM;;0.0;39;COMM;2010-06-14T11:30:07;2010-06-14T11:30:07
4,02852E+13;Collecte 2009;AUTOM;;0.0;39;AUTR;2010-06-14T11:30:07;2010-06-14T11:30:07
3,34808E+13;Collecte 2009;AUTOM;;2.0;25;DISTR;2010-06-14T11:31:51;2010-06-14T11:31:51
3,34808E+13;Collecte 2009;AUTOM;;0.0;25;COMM;2010-06-14T11:31:51;2010-06-14T11:31:51
3,34808E+13;Collecte 2009;AUTOM;;0.0;25;AUTR;2010-06-14T11:31:51;2010-06-14T11:31:51
4,23414E+13;Collecte 2009;PORT;;0.0;92;DISTR;2010-06-16T15:19:58;2010-06-16T15:19:58
4,23414E+13;Collecte 2009;PORT;;0.0;92;COMM;2010-06-16T15:19:58;2010-06-16T15:19:58
4,23414E+13;Collecte 2009;PORT;;0.0;92;AUTR;2010-06-16T15:19:58;2010-06-16T15:19:58
3,99722E+13;Collecte 2009;PORT;;0.01;75;DISTR;2010-06-16T15:52:19;2010-06-16T15:52:19
3,99722E+13;Collecte 2009;PORT;;0.0;75;COMM;2010-06-16T15:52:19;2010-06-16T15:52:19
3,99722E+13;Collecte 2009;PORT;;0.0;75;AUTR;2010-06-16T15:52:19;2010-06-16T15:52:19
8,688E+13;Collecte 2009;AUTOM;;10.2;44;DISTR;2010-06-17T17:46:30;2010-06-17T17:46:30
8,688E+13;Collecte 2009;AUTOM;;0.0;44;COMM;2010-06-17T17:46:30;2010-06-17T17:46:30
8,688E+13;Collecte 2009;AUTOM;;0.0;44;AUTR;2010-06-17T17:46:30;2010-06-17T17:46:30
9,57526E+13;Collecte 2009;AUTOM;;0.0;69;DISTR;2010-06-22T11:02:26;2010-06-22T11:02:26
9,57526E+13;Collecte 2009;AUTOM;;0.0;69;COMM;2010-06-22T11:02:26;2010-06-22T11:02:26
9,57526E+13;Collecte 2009;AUTOM;;54.25;69;AUTR;2010-06-22T11:02:26;2010-06-22T11:02:26
9,57526E+13;Collecte 2009;AUTOM;;0.0;69;DISTR;2010-06-22T11:45:15;2010-06-22T11:45:15
9,57526E+13;Collecte 2009;AUTOM;;0.0;69;COMM;2010-06-22T11:45:15;2010-06-22T11:45:15
9,57526E+13;Collecte 2009;AUTOM;;1.32;69;AUTR;2010-06-22T11:45:15;2010-06-22T11:45:15
9,57526E+13;Collecte 2009;AUTOM;;0.0;38;DISTR;2010-06-22T12:23:00;2010-06-22T12:23:00
9,57526E+13;Collecte 2009;AUTOM;;0.0;38;COMM;2010-06-22T12:23:00;2010-06-22T12:23:00
9,57526E+13;Collecte 2009;AUTOM;;3.94;38;AUTR;2010-06-22T12:23:00;2010-06-22T12:23:00
3,09687E+13;Collecte 2009;AUTOM;;0.0;77;DISTR;2010-06-23T10:59:58;2010-06-23T10:59:58
3,09687E+13;Collecte 2009;AUTOM;;0.0;77;COMM;2010-06-23T10:59:59;2010-06-23T10:59:59
3,09687E+13;Collecte 2009;AUTOM;;1.811;77;AUTR;2010-06-23T10:59:59;2010-06-23T10:59:59
4,90577E+13;Collecte 2009;PORT;;0.0;84;DISTR;2010-06-23T16:38:00;2010-06-23T16:38:00
4,90577E+13;Collecte 2009;PORT;;0.0;84;COMM;2010-06-23T16:38:00;2010-06-23T16:38:00
4,90577E+13;Collecte 2009;PORT;;0.0;84;AUTR;2010-06-23T16:38:00;2010-06-23T16:38:00
4,90577E+13;Collecte 2009;AUTOM;;0.56;84;DISTR;2010-06-23T16:38:00;2010-06-23T16:38:00
4,90577E+13;Collecte 2009;AUTOM;;0.0;84;COMM;2010-06-23T16:38:00;2010-06-23T16:38:00
4,90577E+13;Collecte 2009;AUTOM;;0.0;84;AUTR;2010-06-23T16:38:00;2010-06-23T16:38:00
3,40588E+13;Collecte 2009;PORT;;0.056;91;DISTR;2010-06-24T09:23:44;2010-06-24T09:23:44
3,40588E+13;Collecte 2009;PORT;;0.0;91;COMM;2010-06-24T09:23:44;2010-06-24T09:23:44
3,40588E+13;Collecte 2009;PORT;;0.0;91;AUTR;2010-06-24T09:23:44;2010-06-24T09:23:44
3,88619E+13;Collecte 2009;PORT;;1.0;51;DISTR;2010-06-28T10:50:03;2010-06-28T10:50:03
3,88619E+13;Collecte 2009;PORT;;0.0;51;COMM;2010-06-28T10:50:03;2010-06-28T10:50:03
